"site_col","ID","W","formula","presence","slopepos","cover_type","plot","mid_cm","max_reps","formulareps","include"
"Y1","08","H2O","C15H12O8",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C9H21O10P1",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C16H16O7",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H20O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H24O5",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C19H28O4",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C15H14O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H18O2S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C16H18O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H22O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H26O5",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H17O7N1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C14H12O9",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C15H16O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H20O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H24O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H28O5",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H19O7N1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C13H10O10",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C14H14O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H18O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H22O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H26O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H30O3S1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H30O5",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C21H42O2",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C13H12O10",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H12O7",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C14H16O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H16O6",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C15H20O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H20O5",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C16H24O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H32O5",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C10H2O11S1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C16H10O8",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C13H14O10",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H14O7",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C14H18O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H18O6",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C15H22O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H22O5",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H26O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H26O4",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C18H34O5",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C14H25O6N3",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C20H12O3S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C16H12O8",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C13H16O10",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C10H21O10P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C17H16O7",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C14H20O7S1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C14H20O9",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C18H20O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H24O8",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C19H24O5",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C20H28O4",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C15H10O9",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C16H14O8",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C10H23O10P1",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H18O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H22O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H26O5",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H30O4",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C19H12O4S1",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C15H12O9",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C16H16O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H20O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H24O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H28O5",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C22H43O1N1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C11H18O2N2S4",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C14H10O10",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C12H22O1N2S4",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C15H14O9",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C16H18O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H22O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H26O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H30O5",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C14H12O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H16O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H20O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H24O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H28O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H32O3S1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C22H44O2",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H10O8",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C14H14O10",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C18H14O7",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C15H18O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C12H22O11",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H22O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H26O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H30O6",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C15H25O6N3",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C18H33O5N1",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C13H12O11",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C17H12O8",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C14H16O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H16O7",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C15H20O7S1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C15H20O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H20O6",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C16H24O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H24O5",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C17H28O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H32O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H27O6N3",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C16H10O9",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C13H14O11",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C10H19O11P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C17H14O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C14H18O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C11H23O10P1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C18H18O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H22O7S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C15H22O9",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C19H22O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H26O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H26O5",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C18H34O6",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C14H25O7N3",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C10H4O12S1",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C16H12O9",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C10H21O11P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H16O8",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C14H20O8S1",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C18H20O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H24O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H28O8",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C20H28O5",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H14O9",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C10H23O11P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H18O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H22O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H26O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H30O5",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C11H12O1S6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C12H20O2N2S4",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C15H12O10",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C13H24O1N2S4",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C16H16O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H20O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H24O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H28O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C24H32O2",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C18H31O4N3",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C18H10O6S1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C15H14O10",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C16H18O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H22O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H26O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H30O6",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C24H34O2",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C14H12O11",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C15H16O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C12H20O12",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C16H20O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H20O6",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C13H24O11",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H24O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H29O3S1P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H28O7",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C22H44O3",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H10O9",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C14H14O11",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C15H18O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H18O7",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C16H22O7S1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C12H22O12",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C16H22O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H22O6",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C17H26O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H26O5",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C18H30O7",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C22H30O4",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C16H29O6N3",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H12O9",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C14H16O11",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C22H16O3S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C18H16O8",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C15H20O10",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C19H20O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C16H24O9",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C13H29O9P1",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C20H24O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H28O8",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C21H28O5",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C18H35O6N1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C10H19O12P1",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H14O9",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C14H18O9S1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C11H23O11P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C18H18O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H22O8S1",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C19H22O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H23O4N2P1",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C20H26O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H30O5",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C11H8O6S4",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C13H20O2N2S4",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C16H12O10",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C10H21O12P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H16O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C11H25O11P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C18H20O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H24O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H28O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C12H14O1S6",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C12H18O3N2S4",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C13H22O2N2S4",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C16H14O10",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C10H23O12P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C17H18O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H22O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H26O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H30O6",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C19H12O6S1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C15H12O11",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C16H17O8P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H16O5S1",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C16H16O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H20O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H24O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H28O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H32O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C15H14O11",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C16H18O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H22O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H26O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H30O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C22H42O4",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C23H46O3",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C15H16O11",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C19H16O8",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C16H20O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H20O7",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C17H24O9",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C21H24O6",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C18H28O8",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C22H28O5",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C17H31O6N3",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C14H19O4N2S2P1",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C18H14O9",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C15H18O11",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C19H18O8",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C16H22O10",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C20H22O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C17H26O9",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C21H26O6",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C18H30O8",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C13H17O5N2S2P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C17H12O10",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C11H21O12P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C18H16O9",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C15H20O9S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C19H20O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H24O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H28O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C22H32O5",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C20H10O6S1",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C14H22O2N2S4",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H14O10",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C11H23O12P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H18O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H22O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H26O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H30O6",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C20H12O6S1",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C16H12O11",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C14H24O2N2S4",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C17H16O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H16O7",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C18H20O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H24O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H28O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H32O6",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C19H10O7S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C13H22O3N2S4",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C16H14O11",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C21H18O5S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C17H18O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H22O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H26O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H30O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H38O6S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C15H12O12",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C16H16O11",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C17H20O10",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C18H24O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H28O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H32O7",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C15H14O12",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C16H18O11",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C20H18O8",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C17H22O10",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H22O7",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C18H26O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C22H26O6",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C19H31O6P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H30O8",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C23H30O5",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C18H12O10",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C15H16O12",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C19H16O9",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C16H25O3N2S2P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H20O8",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C17H24O10",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C21H24O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C18H28O9",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C22H28O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H32O8",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C21H10O6S1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C11H19O13P1",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C18H14O10",1,"footslope","Open","B",34,3,3,TRUE
"Y1","08","H2O","C15H23O4N2S2P1",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C12H23O12P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C19H18O9",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C15H23O6N2S1P1",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C20H22O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H26O7",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C22H30O6",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H25O6N3",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H12O6S1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C11H21O13P1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C18H16O10",1,"footslope","Open","B",34,3,4,TRUE
"Y1","08","H2O","C12H25O12P1",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C19H20O9",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C20H24O8",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C21H28O7",1,"footslope","Open","B",34,3,8,TRUE
"Y1","08","H2O","C22H32O6",1,"footslope","Open","B",34,3,7,TRUE
"Y1","08","H2O","C19H27O6N3",1,"footslope","Open","B",34,3,2,TRUE
"Y1","08","H2O","C20H10O7S1",1,"footslope","Open","B",34,3,6,TRUE
"Y1","08","H2O","C21H14O6S1",1,"footslope","Open","B",34,3,5,TRUE
"Y1","08","H2O","C17H14O11",1,"footslope","Open","B",34,3,3,TRUE
