"Mass","formula","El_comp","HC","OC","AImod","NOSC","C","H","O","N","S","P","Class"
469.187103833333,"C26H30O8","CHO",1.15,0.31,0.3636,-0.5385,26,30,8,0,0,0,"unsaturated/lignin"
469.192586,"C19H34O13","CHO",1.79,0.68,-0.28,-0.4211,19,34,13,0,0,0,"aliphatic"
469.2079595625,"C23H34O10","CHO",1.48,0.43,0.1111,-0.6087,23,34,10,0,0,0,"unsaturated/lignin"
469.223223,"C27H34O7","CHO",1.26,0.26,0.3191,-0.7407,27,34,7,0,0,0,"unsaturated/lignin"
469.226608272727,"C24H38O7S1","CHOS",1.58,0.29,0.0769,-0.9167,24,38,7,0,1,0,"aliphatic"
469.2596386,"C28H38O6","CHO",1.36,0.21,0.28,-0.9286,28,38,6,0,0,0,"unsaturated/lignin"
469.284038666667,"C22H46O8S1","CHOS",2.09,0.36,-0.2941,-1.2727,22,46,8,0,1,0,"aliphatic"
469.313076,"C21H46O9N2","CHON",2.19,0.43,-0.4483,-1.0476,21,46,9,2,0,0,"aliphatic"
469.405117666667,"C32H54O2","CHO",1.69,0.06,0.1613,-1.5625,32,54,2,0,0,0,"aliphatic"
470.2872355,"C23H41O7N3","CHON",1.78,0.3,-0.0909,-0.7826,23,41,7,3,0,0,"aliphatic"
470.828476,"C11H4O11S5","CHOS",0.36,1,-1,2.5455,11,4,11,0,5,0,"unsaturated/lignin"
470.876108,"C11H8O9N2S5","CHONS",0.73,0.82,5,2.3636,11,8,9,2,5,0,"condensed aromatic"
470.876478,"C10H6O12N2S2P2","CHONSP",0.6,1.2,1,2.8,10,6,12,2,2,2,"condensed aromatic"
470.969759666667,"C17H12O12S2","CHOS",0.71,0.71,0.4444,0.9412,17,12,12,0,2,0,"unsaturated/lignin"
471.052854,"C17H16O14N2","CHON",0.94,0.82,0.25,1.0588,17,16,14,2,0,0,"unsaturated/lignin"
471.056848,"C22H16O12","CHO",0.73,0.55,0.5625,0.3636,22,16,12,0,0,0,"aromatic"
471.078355,"C19H20O14","CHO",1.05,0.74,0.25,0.4211,19,20,14,0,0,0,"unsaturated/lignin"
471.082381,"C17H28O9S3","CHOS",1.65,0.53,-0.3684,-0.2353,17,28,9,0,3,0,"aliphatic"
471.093418,"C23H20O11","CHO",0.87,0.48,0.4857,0.087,23,20,11,0,0,0,"unsaturated/lignin"
471.112592,"C16H30O8N2S1P2","CHONSP",1.88,0.5,-0.7143,-0.375,16,30,8,2,1,2,"aliphatic"
471.113315,"C24H26O6P2","CHOP",1.08,0.25,0.4211,-0.5833,24,26,6,0,0,2,"unsaturated/lignin"
471.114471,"C20H24O13","CHO",1.2,0.65,0.1852,0.1,20,24,13,0,0,0,"unsaturated/lignin"
471.129652714286,"C24H24O10","CHO",1,0.42,0.4211,-0.1667,24,24,10,0,0,0,"unsaturated/lignin"
471.1354796,"C17H28O15","CHO",1.65,0.88,-0.3684,0.1176,17,28,15,0,0,0,"aliphatic"
471.166052294118,"C25H28O9","CHO",1.12,0.36,0.3659,-0.4,25,28,9,0,0,0,"unsaturated/lignin"
471.166595,"C17H34O9N2P2","CHONP",2,0.53,-0.6471,-0.5882,17,34,9,2,0,2,"aliphatic"
471.169507,"C22H32O9S1","CHOS",1.45,0.41,0.0909,-0.5455,22,32,9,0,1,0,"unsaturated/lignin"
471.171378,"C31H24O3N2","CHON",0.77,0.1,0.6364,-0.3871,31,24,3,2,0,0,"aromatic"
471.171869,"C18H32O14","CHO",1.78,0.78,-0.3636,-0.2222,18,32,14,0,0,0,"aliphatic"
471.178197,"C25H32O3N2S2","CHONS",1.28,0.12,0.2821,-0.64,25,32,3,2,2,0,"unsaturated/lignin"
471.187146625,"C22H32O11","CHO",1.45,0.5,0.0909,-0.4545,22,32,11,0,0,0,"unsaturated/lignin"
471.20247292,"C26H32O8","CHO",1.23,0.31,0.3182,-0.6154,26,32,8,0,0,0,"unsaturated/lignin"
471.2236416,"C23H36O10","CHO",1.57,0.43,0.0556,-0.6957,23,36,10,0,0,0,"aliphatic"
471.238854,"C27H36O7","CHO",1.33,0.26,0.2766,-0.8148,27,36,7,0,0,0,"unsaturated/lignin"
471.259877,"C24H40O9","CHO",1.67,0.38,0.0256,-0.9167,24,40,9,0,0,0,"aliphatic"
471.275210636364,"C28H40O6","CHO",1.43,0.21,0.24,-1,28,40,6,0,0,0,"unsaturated/lignin"
471.311708,"C29H44O5","CHO",1.52,0.17,0.2075,-1.1724,29,44,5,0,0,0,"aliphatic"
471.348027,"C30H48O4","CHO",1.6,0.13,0.1786,-1.3333,30,48,4,0,0,0,"aliphatic"
471.900633,"C10H19O4N1S8","CHONS",1.9,0.4,9,0.8,10,19,4,1,8,0,"condensed aromatic"
472.138601,"C21H32O5N1S2P1","CHONSP",1.52,0.24,0.0345,-0.7143,21,32,5,1,2,1,"aliphatic"
472.182325,"C21H31O11N1","CHON",1.48,0.52,0.0345,-0.2857,21,31,11,1,0,0,"unsaturated/lignin"
472.204189,"C21H36O5N3S1P1","CHONSP",1.71,0.24,-0.1111,-0.7143,21,36,5,3,1,1,"aliphatic"
472.884814,"C10H18O5S8","CHOS",1.8,0.5,17,0.8,10,18,5,0,8,0,"condensed aromatic"
472.970449333333,"C23H7O10P1","CHOP",0.3,0.43,0.8824,0.5652,23,7,10,0,0,1,"condensed aromatic"
472.994999,"C17H15O12S1P1","CHOSP",0.88,0.71,0.3333,0.6471,17,15,12,0,1,1,"unsaturated/lignin"
473.033614,"C25H14O8S1","CHOS",0.56,0.32,0.7,0.16,25,14,8,0,1,0,"condensed aromatic"
473.0603455,"C15H22O15S1","CHOS",1.47,1,-0.5385,0.6667,15,22,15,0,1,0,"unsaturated/lignin"
473.06066,"C15H22O15S1","CHOS",1.47,1,-0.5385,0.6667,15,22,15,0,1,0,"unsaturated/lignin"
473.072611,"C22H18O12","CHO",0.82,0.55,0.5,0.2727,22,18,12,0,0,0,"unsaturated/lignin"
473.106555,"C16H27O14P1","CHOP",1.69,0.88,-0.5,0.0625,16,27,14,0,0,1,"aliphatic"
473.1082188,"C15H26O13N2S1","CHONS",1.73,0.87,-1,0.5333,15,26,13,2,1,0,"aliphatic"
473.10912625,"C23H22O11","CHO",0.96,0.48,0.4286,0,23,22,11,0,0,0,"unsaturated/lignin"
473.112448,"C20H26O11S1","CHOS",1.3,0.55,0.1111,-0.1,20,26,11,0,1,0,"unsaturated/lignin"
473.145223833333,"C24H26O10","CHO",1.08,0.42,0.3684,-0.25,24,26,10,0,0,0,"unsaturated/lignin"
473.145563142857,"C24H26O10","CHO",1.08,0.42,0.3684,-0.25,24,26,10,0,0,0,"unsaturated/lignin"
473.1665002,"C21H30O12","CHO",1.43,0.57,0.0667,-0.2857,21,30,12,0,0,0,"unsaturated/lignin"
473.181064,"C17H34O11N2S1","CHONS",2,0.65,-0.7647,-0.2353,17,34,11,2,1,0,"aliphatic"
473.181667481481,"C25H30O9","CHO",1.2,0.36,0.3171,-0.48,25,30,9,0,0,0,"unsaturated/lignin"
473.182194,"C17H36O9N2P2","CHONP",2.12,0.53,-0.7647,-0.7059,17,36,9,2,0,2,"aliphatic"
473.186951,"C31H26O3N2","CHON",0.84,0.1,0.6,-0.4516,31,26,3,2,0,0,"aromatic"
473.2028234,"C22H34O11","CHO",1.55,0.5,0.0303,-0.5455,22,34,11,0,0,0,"aliphatic"
473.218071928571,"C26H34O8","CHO",1.31,0.31,0.2727,-0.6923,26,34,8,0,0,0,"unsaturated/lignin"
473.218347,"C26H34O8","CHO",1.31,0.31,0.2727,-0.6923,26,34,8,0,0,0,"unsaturated/lignin"
473.23919384,"C23H38O10","CHO",1.65,0.43,0,-0.7826,23,38,10,0,0,0,"aliphatic"
473.254533357143,"C27H38O7","CHO",1.41,0.26,0.234,-0.8889,27,38,7,0,0,0,"unsaturated/lignin"
473.275581,"C24H42O9","CHO",1.75,0.38,-0.0256,-1,24,42,9,0,0,0,"aliphatic"
473.282701333333,"C28H43O4P1","CHOP",1.54,0.14,0.2,-1.25,28,43,4,0,0,1,"aliphatic"
473.290851,"C28H42O6","CHO",1.5,0.21,0.2,-1.0714,28,42,6,0,0,0,"aliphatic"
474.184688,"C19H41O4N1S4","CHONS",2.16,0.21,-0.5833,-1.1579,19,41,4,1,4,0,"aliphatic"
474.198114,"C21H33O11N1","CHON",1.57,0.52,-0.0345,-0.381,21,33,11,1,0,0,"aliphatic"
474.228768,"C22H41O2N3S3","CHONS",1.86,0.09,-0.2,-1,22,41,2,3,3,0,"aliphatic"
474.818424,"C18H4O2S7","CHOS",0.22,0.11,0.9,0.7778,18,4,2,0,7,0,"condensed aromatic"
474.861599333333,"C13H16O1S9","CHOS",1.23,0.08,-1,0.3077,13,16,1,0,9,0,"unsaturated/lignin"
474.920042,"C15H9O12S2P1","CHOSP",0.6,0.8,0.5,1.2667,15,9,12,0,2,1,"unsaturated/lignin"
475.04695,"C18H21O11S1P1","CHOSP",1.17,0.61,0.1429,0.1667,18,21,11,0,1,1,"unsaturated/lignin"
475.049416,"C14H21O16P1","CHOP",1.5,1.14,-0.8,0.7857,14,21,16,0,0,1,"aliphatic"
475.087758,"C35H12O1N2","CHON",0.34,0.03,0.8769,-0.1143,35,12,1,2,0,0,"condensed aromatic"
475.088255,"C22H20O12","CHO",0.91,0.55,0.4375,0.1818,22,20,12,0,0,0,"unsaturated/lignin"
475.088865,"C14H26O12N2P2","CHONP",1.86,0.86,-1.5,0.2857,14,26,12,2,0,2,"aliphatic"
475.115607,"C26H24O3N2S2","CHONS",0.92,0.12,0.5122,-0.3077,26,24,3,2,2,0,"aromatic"
475.12209,"C27H24O6S1","CHOS",0.89,0.22,0.5217,-0.3704,27,24,6,0,1,0,"aromatic"
475.124457181818,"C23H24O11","CHO",1.04,0.48,0.3714,-0.087,23,24,11,0,0,0,"unsaturated/lignin"
475.124749,"C23H24O11","CHO",1.04,0.48,0.3714,-0.087,23,24,11,0,0,0,"unsaturated/lignin"
475.125089,"C26H25O3N2S1P1","CHONSP",0.96,0.12,0.5122,-0.4231,26,25,3,2,1,1,"aromatic"
475.125585,"C24H28O6S2","CHOS",1.17,0.25,0.3158,-0.5,24,28,6,0,2,0,"unsaturated/lignin"
475.128054,"C20H28O11S1","CHOS",1.4,0.55,0.037,-0.2,20,28,11,0,1,0,"unsaturated/lignin"
475.145736,"C20H28O13","CHO",1.4,0.65,0.037,-0.1,20,28,13,0,0,0,"unsaturated/lignin"
475.146174,"C23H29O5N2S1P1","CHONSP",1.26,0.22,0.2727,-0.4783,23,29,5,2,1,1,"unsaturated/lignin"
475.15859,"C17H33O13P1","CHOP",1.94,0.76,-0.5789,-0.4118,17,33,13,0,0,1,"aliphatic"
475.160975962963,"C24H28O10","CHO",1.17,0.42,0.3158,-0.3333,24,28,10,0,0,0,"unsaturated/lignin"
475.1642475,"C21H32O10S1","CHOS",1.52,0.48,0,-0.4762,21,32,10,0,1,0,"aliphatic"
475.166973,"C17H32O15","CHO",1.88,0.88,-0.5789,-0.1176,17,32,15,0,0,0,"aliphatic"
475.182137,"C21H32O12","CHO",1.52,0.57,0,-0.381,21,32,12,0,0,0,"aliphatic"
475.197303,"C25H32O9","CHO",1.28,0.36,0.2683,-0.56,25,32,9,0,0,0,"unsaturated/lignin"
475.197542,"C25H32O9","CHO",1.28,0.36,0.2683,-0.56,25,32,9,0,0,0,"unsaturated/lignin"
475.218413,"C22H36O11","CHO",1.64,0.5,-0.0303,-0.6364,22,36,11,0,0,0,"aliphatic"
475.23370934375,"C26H36O8","CHO",1.38,0.31,0.2273,-0.7692,26,36,8,0,0,0,"unsaturated/lignin"
475.254796714286,"C23H40O10","CHO",1.74,0.43,-0.0556,-0.8696,23,40,10,0,0,0,"aliphatic"
475.261939555556,"C27H41O5P1","CHOP",1.52,0.19,0.1915,-1.1481,27,41,5,0,0,1,"aliphatic"
475.270054736842,"C27H40O7","CHO",1.48,0.26,0.1915,-0.963,27,40,7,0,0,0,"unsaturated/lignin"
475.291202,"C24H44O9","CHO",1.83,0.38,-0.0769,-1.0833,24,44,9,0,0,0,"aliphatic"
475.306467,"C28H44O6","CHO",1.57,0.21,0.16,-1.1429,28,44,6,0,0,0,"aliphatic"
475.342894,"C29H48O5","CHO",1.66,0.17,0.1321,-1.3103,29,48,5,0,0,0,"aliphatic"
476.16379,"C18H39O5N1S4","CHONS",2.17,0.28,-0.7143,-1,18,39,5,1,4,0,"aliphatic"
476.8899005,"C14H6O13S3","CHOS",0.43,0.93,0.5556,1.8571,14,6,13,0,3,0,"aromatic"
476.9283585,"C13H7O14N2S1P1","CHONSP",0.54,1.08,0.5,2.2308,13,7,14,2,1,1,"unsaturated/lignin"
477.053141,"C18H22O11S2","CHOS",1.22,0.61,0.0476,0.2222,18,22,11,0,2,0,"unsaturated/lignin"
477.067542,"C21H18O13","CHO",0.86,0.62,0.4483,0.381,21,18,13,0,0,0,"unsaturated/lignin"
477.069574,"C22H24O6S1P2","CHOSP",1.09,0.27,0.375,-0.4545,22,24,6,0,1,2,"unsaturated/lignin"
477.1038685,"C22H22O12","CHO",1,0.55,0.375,0.0909,22,22,12,0,0,0,"unsaturated/lignin"
477.104181,"C22H22O12","CHO",1,0.55,0.375,0.0909,22,22,12,0,0,0,"unsaturated/lignin"
477.125072,"C19H26O14","CHO",1.37,0.74,0,0.1053,19,26,14,0,0,0,"unsaturated/lignin"
477.137714,"C27H26O6S1","CHOS",0.96,0.22,0.4783,-0.4444,27,26,6,0,1,0,"unsaturated/lignin"
477.14012795,"C23H26O11","CHO",1.13,0.48,0.3143,-0.1739,23,26,11,0,0,0,"unsaturated/lignin"
477.140419,"C23H26O11","CHO",1.13,0.48,0.3143,-0.1739,23,26,11,0,0,0,"unsaturated/lignin"
477.1435025,"C20H30O11S1","CHOS",1.5,0.55,-0.037,-0.3,20,30,11,0,1,0,"aliphatic"
477.146035,"C16H30O16","CHO",1.88,1,-0.75,0.125,16,30,16,0,0,0,"aliphatic"
477.16145,"C20H30O13","CHO",1.5,0.65,-0.037,-0.2,20,30,13,0,0,0,"aliphatic"
477.172645,"C19H30O12N2","CHON",1.58,0.63,-0.1818,0,19,30,12,2,0,0,"aliphatic"
477.17656516129,"C24H30O10","CHO",1.25,0.42,0.2632,-0.4167,24,30,10,0,0,0,"unsaturated/lignin"
477.180087,"C21H34O10S1","CHOS",1.62,0.48,-0.0667,-0.5714,21,34,10,0,1,0,"aliphatic"
477.19773675,"C21H34O12","CHO",1.62,0.57,-0.0667,-0.4762,21,34,12,0,0,0,"aliphatic"
477.213035375,"C25H34O9","CHO",1.36,0.36,0.2195,-0.64,25,34,9,0,0,0,"unsaturated/lignin"
477.249414043478,"C26H38O8","CHO",1.46,0.31,0.1818,-0.8462,26,38,8,0,0,0,"unsaturated/lignin"
477.285823166667,"C27H42O7","CHO",1.56,0.26,0.1489,-1.037,27,42,7,0,0,0,"aliphatic"
477.3617835,"C26H54O5S1","CHOS",2.08,0.19,-0.1556,-1.6154,26,54,5,0,1,0,"aliphatic"
478.069376,"C14H25O13N1S2","CHONS",1.79,0.93,-1.4444,0.5714,14,25,13,1,2,0,"aliphatic"
478.176231,"C21H37O5N1S3","CHONS",1.76,0.24,-0.1724,-0.8571,21,37,5,1,3,0,"aliphatic"
478.903101,"C11H16O5N2S7","CHONS",1.45,0.45,13,1.2727,11,16,5,2,7,0,"condensed aromatic"
479.044714,"C16H22O9N2S1P2","CHONSP",1.38,0.56,-0.2308,0.25,16,22,9,2,1,2,"unsaturated/lignin"
479.053012,"C27H16O3N2S2","CHONS",0.59,0.11,0.7209,0,27,16,3,2,2,0,"condensed aromatic"
479.068787,"C18H24O11S2","CHOS",1.33,0.61,-0.0476,0.1111,18,24,11,0,2,0,"unsaturated/lignin"
479.078386,"C18H25O11S1P1","CHOSP",1.39,0.61,-0.0476,-0.0556,18,25,11,0,1,1,"unsaturated/lignin"
479.08088,"C14H25O16P1","CHOP",1.79,1.14,-1.2,0.5,14,25,16,0,0,1,"aliphatic"
479.082432,"C13H24O15N2S1","CHONS",1.85,1.15,-3,1.0769,13,24,15,2,1,0,"aliphatic"
479.119472454546,"C22H24O12","CHO",1.09,0.55,0.3125,0,22,24,12,0,0,0,"unsaturated/lignin"
479.1198565,"C22H24O12","CHO",1.09,0.55,0.3125,0,22,24,12,0,0,0,"unsaturated/lignin"
479.140601,"C19H28O14","CHO",1.47,0.74,-0.0833,0,19,28,14,0,0,0,"unsaturated/lignin"
479.155893814815,"C23H28O11","CHO",1.22,0.48,0.2571,-0.2609,23,28,11,0,0,0,"unsaturated/lignin"
479.15615,"C23H28O11","CHO",1.22,0.48,0.2571,-0.2609,23,28,11,0,0,0,"unsaturated/lignin"
479.156534,"C15H34O11N2P2","CHONP",2.27,0.73,-1.5455,-0.4,15,34,11,2,0,2,"aliphatic"
479.161654,"C16H32O16","CHO",2,1,-0.875,0,16,32,16,0,0,0,"aliphatic"
479.177022,"C20H32O13","CHO",1.6,0.65,-0.1111,-0.3,20,32,13,0,0,0,"aliphatic"
479.192271125,"C24H32O10","CHO",1.33,0.42,0.2105,-0.5,24,32,10,0,0,0,"unsaturated/lignin"
479.209496,"C16H36O14N2","CHON",2.25,0.88,-1.2857,-0.125,16,36,14,2,0,0,"aliphatic"
479.213445,"C21H36O12","CHO",1.71,0.57,-0.1333,-0.5714,21,36,12,0,0,0,"aliphatic"
479.2150735,"C23H44O2S4","CHOS",1.91,0.09,-0.1667,-1.3913,23,44,2,0,4,0,"aliphatic"
479.228627592593,"C25H36O9","CHO",1.44,0.36,0.1707,-0.72,25,36,9,0,0,0,"unsaturated/lignin"
479.249789,"C22H40O11","CHO",1.82,0.5,-0.1515,-0.8182,22,40,11,0,0,0,"aliphatic"
479.264926,"C26H40O8","CHO",1.54,0.31,0.1364,-0.9231,26,40,8,0,0,0,"aliphatic"
479.28621,"C23H44O10","CHO",1.91,0.43,-0.1667,-1.0435,23,44,10,0,0,0,"aliphatic"
479.957684,"C24H7O3N3S3","CHONS",0.29,0.12,0.9394,0.5833,24,7,3,3,3,0,"condensed aromatic"
480.058338,"C13H24O14N1S1P1","CHONSP",1.85,1.08,-2.3333,0.6923,13,24,14,1,1,1,"aliphatic"
480.902085,"C15H3O13N2S1P1","CHONSP",0.2,0.87,1.2222,2.0667,15,3,13,2,1,1,"condensed aromatic"
480.965866,"C25H6O9S1","CHOS",0.24,0.36,0.8974,0.56,25,6,9,0,1,0,"condensed aromatic"
481.048171,"C27H15O7P1","CHOP",0.56,0.26,0.7333,-0.037,27,15,7,0,0,1,"condensed aromatic"
481.059936,"C24H18O9S1","CHOS",0.75,0.38,0.5676,0.0833,24,18,9,0,1,0,"aromatic"
481.072779,"C21H23O9S1P1","CHOSP",1.1,0.43,0.3103,-0.1429,21,23,9,0,1,1,"unsaturated/lignin"
481.084521333333,"C28H19O6P1","CHOP",0.68,0.21,0.6667,-0.25,28,19,6,0,0,1,"condensed aromatic"
481.095959,"C27H19O5N2P1","CHONP",0.7,0.19,0.6744,-0.1111,27,19,5,2,0,1,"condensed aromatic"
481.098717,"C21H22O13","CHO",1.05,0.62,0.3103,0.1905,21,22,13,0,0,0,"unsaturated/lignin"
481.099034333333,"C21H22O13","CHO",1.05,0.62,0.3103,0.1905,21,22,13,0,0,0,"unsaturated/lignin"
481.10909,"C22H27O8S1P1","CHOSP",1.23,0.36,0.25,-0.4091,22,27,8,0,1,1,"unsaturated/lignin"
481.135175266667,"C22H26O12","CHO",1.18,0.55,0.25,-0.0909,22,26,12,0,0,0,"unsaturated/lignin"
481.153814,"C23H30O9S1","CHOS",1.3,0.39,0.2,-0.4348,23,30,9,0,1,0,"unsaturated/lignin"
481.156304,"C19H30O14","CHO",1.58,0.74,-0.1667,-0.1053,19,30,14,0,0,0,"aliphatic"
481.17150796,"C23H30O11","CHO",1.3,0.48,0.2,-0.3478,23,30,11,0,0,0,"unsaturated/lignin"
481.184276,"C31H30O3S1","CHOS",0.97,0.1,0.5088,-0.7097,31,30,3,0,1,0,"aromatic"
481.186953,"C27H30O8","CHO",1.11,0.3,0.3913,-0.5185,27,30,8,0,0,0,"unsaturated/lignin"
481.188498,"C15H34O15N2","CHON",2.27,1,-1.7273,0.1333,15,34,15,2,0,0,"aliphatic"
481.19259,"C20H34O13","CHO",1.7,0.65,-0.1852,-0.4,20,34,13,0,0,0,"aliphatic"
481.207924,"C24H34O10","CHO",1.42,0.42,0.1579,-0.5833,24,34,10,0,0,0,"unsaturated/lignin"
481.223119,"C28H34O7","CHO",1.21,0.25,0.3469,-0.7143,28,34,7,0,0,0,"unsaturated/lignin"
481.22902,"C21H38O12","CHO",1.81,0.57,-0.2,-0.6667,21,38,12,0,0,0,"aliphatic"
481.244169,"C25H38O9","CHO",1.52,0.36,0.122,-0.8,25,38,9,0,0,0,"aliphatic"
481.259804,"C29H38O6","CHO",1.31,0.21,0.3077,-0.8966,29,38,6,0,0,0,"unsaturated/lignin"
481.280702,"C26H42O8","CHO",1.62,0.31,0.0909,-1,26,42,8,0,0,0,"aliphatic"
481.332304916667,"C31H46O4","CHO",1.48,0.13,0.2414,-1.2258,31,46,4,0,0,0,"unsaturated/lignin"
481.426131823529,"C30H58O4","CHO",1.93,0.13,0,-1.6667,30,58,4,0,0,0,"aliphatic"
481.809742,"C13H9O1N1S9","CHONS",0.69,0.08,-0.2,1.0769,13,9,1,1,9,0,"unsaturated/lignin"
482.035762,"C14H17O14N3S1","CHONS",1.21,1,-1,1.5714,14,17,14,3,1,0,"unsaturated/lignin"
482.1667455,"C22H29O11N1","CHON",1.32,0.5,0.1613,-0.1818,22,29,11,1,0,0,"unsaturated/lignin"
482.245887416667,"C20H42O6N3S1P1","CHONSP",2.1,0.3,-0.5,-0.95,20,42,6,3,1,1,"aliphatic"
482.3092738,"C22H49O4N3S2","CHONS",2.23,0.18,-0.4667,-1.2727,22,49,4,3,2,0,"aliphatic"
482.906555,"C20H8O3N2S5","CHONS",0.4,0.15,0.8261,0.7,20,8,3,2,5,0,"condensed aromatic"
482.933248,"C17H8O13S2","CHOS",0.47,0.76,0.6471,1.2941,17,8,13,0,2,0,"aromatic"
483.015415,"C30H12O3S2","CHOS",0.4,0.1,0.8113,-0.0667,30,12,3,0,2,0,"condensed aromatic"
483.0401875,"C13H25O13S2P1","CHOSP",1.92,1,-2.1429,0.3846,13,25,13,0,2,1,"aliphatic"
483.056927,"C23H16O12","CHO",0.7,0.52,0.5882,0.3478,23,16,12,0,0,0,"aromatic"
483.070665,"C21H25O7S2P1","CHOSP",1.19,0.33,0.2414,-0.3333,21,25,7,0,2,1,"unsaturated/lignin"
483.077374,"C33H12O3N2","CHON",0.36,0.09,0.8644,0,33,12,3,2,0,0,"condensed aromatic"
483.078242,"C20H20O14","CHO",1,0.7,0.3077,0.4,20,20,14,0,0,0,"unsaturated/lignin"
483.093374,"C24H20O11","CHO",0.83,0.46,0.5135,0.0833,24,20,11,0,0,0,"aromatic"
483.114323,"C21H24O13","CHO",1.14,0.62,0.2414,0.0952,21,24,13,0,0,0,"unsaturated/lignin"
483.114651,"C21H24O13","CHO",1.14,0.62,0.2414,0.0952,21,24,13,0,0,0,"unsaturated/lignin"
483.124942,"C22H29O8S1P1","CHOSP",1.32,0.36,0.1875,-0.5,22,29,8,0,1,1,"unsaturated/lignin"
483.129692,"C25H24O10","CHO",0.96,0.4,0.45,-0.16,25,24,10,0,0,0,"unsaturated/lignin"
483.144869,"C29H24O7","CHO",0.83,0.24,0.5686,-0.3448,29,24,7,0,0,0,"aromatic"
483.150889777778,"C22H28O12","CHO",1.27,0.55,0.1875,-0.1818,22,28,12,0,0,0,"unsaturated/lignin"
483.16385,"C23H36O1N2S4","CHONS",1.57,0.04,0.0303,-0.8696,23,36,1,2,4,0,"aliphatic"
483.16599775,"C26H28O9","CHO",1.08,0.35,0.3953,-0.3846,26,28,9,0,0,0,"unsaturated/lignin"
483.187171384615,"C23H32O11","CHO",1.39,0.48,0.1429,-0.4348,23,32,11,0,0,0,"unsaturated/lignin"
483.2023856,"C27H32O8","CHO",1.19,0.3,0.3478,-0.5926,27,32,8,0,0,0,"unsaturated/lignin"
483.203025,"C19H38O8N2P2","CHONP",2,0.42,-0.4545,-0.8421,19,38,8,2,0,2,"aliphatic"
483.22350575,"C24H36O10","CHO",1.5,0.42,0.1053,-0.6667,24,36,10,0,0,0,"aliphatic"
483.238800428571,"C28H36O7","CHO",1.29,0.25,0.3061,-0.7857,28,36,7,0,0,0,"unsaturated/lignin"
483.239118,"C28H36O7","CHO",1.29,0.25,0.3061,-0.7857,28,36,7,0,0,0,"unsaturated/lignin"
483.242218533333,"C25H40O7S1","CHOS",1.6,0.28,0.0732,-0.96,25,40,7,0,1,0,"aliphatic"
483.2599335,"C25H40O9","CHO",1.6,0.36,0.0732,-0.88,25,40,9,0,0,0,"aliphatic"
483.275505,"C29H40O6","CHO",1.38,0.21,0.2692,-0.9655,29,40,6,0,0,0,"unsaturated/lignin"
483.299688333333,"C23H48O8S1","CHOS",2.09,0.35,-0.2778,-1.3043,23,48,8,0,1,0,"aliphatic"
483.307478,"C25H44O7N2","CHON",1.76,0.28,-0.0256,-0.96,25,44,7,2,0,0,"aliphatic"
483.31170025,"C30H44O5","CHO",1.47,0.17,0.2364,-1.1333,30,44,5,0,0,0,"unsaturated/lignin"
484.207993333333,"C27H36O3N1S1P1","CHONSP",1.33,0.11,0.2889,-0.9259,27,36,3,1,1,1,"unsaturated/lignin"
484.269908,"C20H43O8N3S1","CHONS",2.15,0.4,-0.5833,-0.8,20,43,8,3,1,0,"aliphatic"
484.270409555555,"C28H39O6N1","CHON",1.39,0.21,0.25,-0.8571,28,39,6,1,0,0,"unsaturated/lignin"
484.270674,"C21H47O3N3S3","CHONS",2.24,0.14,-0.5556,-1.2381,21,47,3,3,3,0,"aliphatic"
485.034231,"C18H20O8N2S1P2","CHONSP",1.11,0.44,0.2222,0.2222,18,20,8,2,1,2,"unsaturated/lignin"
485.0378965,"C24H22O3S4","CHOS",0.92,0.12,0.4595,-0.3333,24,22,3,0,4,0,"unsaturated/lignin"
485.03831,"C23H20O6S1P2","CHOSP",0.87,0.26,0.5294,-0.2609,23,20,6,0,1,2,"aromatic"
485.051958,"C18H20O10N2P2","CHONP",1.11,0.56,0.2222,0.3333,18,20,10,2,0,2,"unsaturated/lignin"
485.072444,"C23H18O12","CHO",0.78,0.52,0.5294,0.2609,23,18,12,0,0,0,"aromatic"
485.072814,"C16H26O9N2S3","CHONS",1.62,0.56,-0.6923,0.25,16,26,9,2,3,0,"aliphatic"
485.093658,"C20H22O14","CHO",1.1,0.7,0.2308,0.3,20,22,14,0,0,0,"unsaturated/lignin"
485.108829,"C24H22O11","CHO",0.92,0.46,0.4595,0,24,22,11,0,0,0,"unsaturated/lignin"
485.109202,"C24H22O11","CHO",0.92,0.46,0.4595,0,24,22,11,0,0,0,"unsaturated/lignin"
485.10962,"C16H28O11N2P2","CHONP",1.75,0.69,-0.6923,0,16,28,11,2,0,2,"aliphatic"
485.114826,"C17H26O16","CHO",1.53,0.94,-0.3333,0.3529,17,26,16,0,0,0,"aliphatic"
485.1451895,"C25H26O10","CHO",1.04,0.4,0.4,-0.24,25,26,10,0,0,0,"unsaturated/lignin"
485.15111525,"C18H30O15","CHO",1.67,0.83,-0.3333,0,18,30,15,0,0,0,"aliphatic"
485.166568,"C22H30O12","CHO",1.36,0.55,0.125,-0.2727,22,30,12,0,0,0,"unsaturated/lignin"
485.181663333333,"C26H30O9","CHO",1.15,0.35,0.3488,-0.4615,26,30,9,0,0,0,"unsaturated/lignin"
485.202807666667,"C23H34O11","CHO",1.48,0.48,0.0857,-0.5217,23,34,11,0,0,0,"unsaturated/lignin"
