Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Y1_08_H2O,Y1_09_H2O,Y1_10_H2O,Y1_13_H2O,Y1_14_H2O,Y1_15_H2O,Y1_18_H2O,Y1_19_H2O,Y1_20_H2O,Y1_23_H2O,Y1_24_H2O,Y1_25_H2O,Y1_28_H2O,Y1_29_H2O,Y1_30_H2O,Y1_33_H2O,Y1_34_H2O,Y1_35_H2O,Y1_37_H2O,Y1_39_H2O,Y1_40_H2O,Y1_41_H2O,Y1_43_H2O,Y1_44_H2O,Y1_45_H2O,Y1_47_H2O,Y1_48_H2O,Y1_49_H2O,Y1_52_H2O,Y1_53_H2O,Y1_55_H2O,Y1_58_H2O,Y1_61_H2O,Y1_65_H2O,Y1_70_H2O,Y1_71_H2O,Y1_72_H2O,Y1_73_H2O,Y1_77_H2O,Y1_78_H2O,Y1_03_H2O,Y1_04_H2O
339.15419,0,0,0,0,0,0,0,0,,None,340.16146646688,0,1,0,0,1369875.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.154547333333,0,0,0,0,0,0,0,0,,None,340.161823800213,0,0,0,0,0,0,0,0,0,0,2271260,0,0,0,0,0,0,0,0,0,0,1641792.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507926.6,0,0,0
339.1620626,0,0,0,0,0,0,0,0,,None,340.16933906688,0,1,2408313,0,0,0,2236513.8,0,0,0,0,0,0,0,1863206.3,0,0,0,0,0,2407191.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796711,0,0,0,0
339.163418,0,0,0,0,0,0,0,0,,None,340.17069446688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334963.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.163673,0,0,0,0,0,0,0,0,,None,340.17094946688,0,0,0,0,3170581.5,0,0,0,0,0,0,0,1771079.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.166116,14,28,9,0,0,0,0,0,CHO,AminoSugar,340.17339246688,-0.176290037081382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341800,0,0,0,0
339.181349738095,18,28,6,0,0,0,0,0,CHO,Protein,340.188626204975,-0.110449240059919,1,4794750.5,3836634.3,3579161.3,2542511,3346533.3,2795321,4047100.5,2180256,3940897.5,2909230,4325194.5,3591145.8,5994794.5,4169470.5,5762744,4195858,2840259.3,2709658.3,6456091.5,4471878.5,4128803.3,2900365.8,3083931.5,2810132,1512758.3,4001978.5,3595241,4806469.5,2716359.3,3565081.8,1295512.1,5822492.5,1456255.9,1793445.6,1360806.4,1946209,2498536.8,8436332,1793116,1880351.6,1286432,1867717.8
339.184744,15,32,6,0,0,1,0,0,CHOS,Protein,340.19202046688,-0.179360703284758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.192813,0,0,0,0,0,0,0,0,,None,340.20008946688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1494061.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278498.1,0
339.19998852381,19,32,3,0,0,1,0,0,CHOS,Lipid,340.20726499069,-0.14522673299432,1,10774916,9762526,14162206,26869682,5465704.5,4852542,20075776,19704996,7557669,11849778,10254158,44902380,3336495,4425474,7092924.5,5216791,3916487,18103966,11559712,9106507,24675368,3826578.3,6233758.5,10424599,9590330,8281279,8312813,6138698,4936395,2472477.5,6208668,2966048.3,8195203,6596009.5,3905961.3,8853094,7964141,1968240,3671135.8,1458467.4,45995044,7162825.5
339.215437666667,0,0,0,0,0,0,0,0,,None,340.222714133547,0,0,0,0,1295393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379744.6,0,0,2296363.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.217753,19,32,5,0,0,0,0,0,CHO,Lipid,340.22502946688,-0.162625248734982,1,0,0,0,0,0,1694530.6,0,0,0,0,0,0,1354035,0,0,0,0,0,0,1626702.9,0,0,0,0,0,0,0,0,0,0,0,3082788,0,0,0,0,0,2183796.3,0,0,0,0
339.232359,0,0,0,0,0,0,0,0,,None,340.23963546688,0,0,0,0,0,0,0,0,1358344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439017.5,0
339.233025,23,32,2,0,0,0,0,0,CHO,UnsatHC,340.24030146688,-0.209250578814912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3246930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.326773560976,22,44,2,0,0,0,0,0,CHO,Lipid,340.334050027856,0.236910601195185,1,8126888.5,5803764.5,6612282,3061193.5,6125184,3281247.5,4469021.5,3522754.3,4282942,4606027.5,5999460.5,8222730,2857803.8,5062426.5,6250204.5,6189623,2376417.3,2548917.3,4820798,4474983.5,13290565,3289007.5,2965682.3,4546863,1381205.3,4432093,2055686.9,4967273,3639522.8,1694262.3,1696182.4,2410043,2184343.3,2883012.3,1478588.8,1543045.8,1492490.8,1396878.1,0,1506877,1966139.1,2271715.3
339.519345,0,0,0,0,0,0,0,0,,None,340.52662146688,0,0,0,0,0,0,0,0,1321289.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.580541,0,0,0,0,0,0,0,0,,None,340.58781746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280517.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.866388,0,0,0,0,0,0,0,0,,None,340.87366446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556519.3,0,0,0,0,2183951,0,0,0,1634217.9,0,0
339.866649,0,0,0,0,0,0,0,0,,None,340.87392546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355657.3,0,0,0,0,0
339.889252666667,0,0,0,0,0,0,0,0,,None,340.896529133547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458683,1734163.6,4021012.8,2778254.5,0,2173674.3,2069422.4,0,0
339.889463,0,0,0,0,0,0,0,0,,None,340.89673946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405425.3,0,0,0,0,0,0,0,0,0
339.991416,8,11,8,3,0,2,0,0,CHONS,Tannin,340.99869246688,0.18550986088844,1,0,0,0,1263170.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.0463422,17,11,7,1,0,0,0,0,CHON,ConHC,341.05361866688,-0.196314820814236,1,0,0,0,1735756.1,0,0,1547713.6,0,0,0,1355492.4,0,0,0,0,1672686.3,0,0,0,0,0,0,0,0,0,0,0,1351705.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.056068,10,20,4,3,0,2,1,0,CHONSP,Protein,341.06334446688,-0.177183743115296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579497.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.057789590909,0,0,0,0,0,0,0,0,,None,341.065066057789,0,2,1953915.4,1757815.6,0,0,1578758.6,0,1326788.3,1361776.5,1294797,1828063.3,1606374.4,0,1519857.9,0,0,0,0,1642045,0,0,1521136,0,2047269.3,1475512,0,2387852,0,1857308.3,1896300.4,0,0,0,1834764.1,1641054.6,1443117.8,1389376,1427126.1,0,0,0,0,2592888.3
340.057998,0,0,0,0,0,0,0,0,,None,341.06527446688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654430.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.0675865,0,0,0,0,0,0,0,0,,None,341.07486296688,0,0,0,0,0,0,0,0,0,0,0,0,0,1307951.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1319566.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.075498181818,14,16,9,0,1,0,0,0,CHO,Lignin,341.082774648698,0.0360663237352998,1,2193024.5,0,1292515.9,0,1449225.9,0,1272008.3,1527668.8,1809616.5,0,1531241.5,1435569.8,1306869.9,1564843.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642814.8,0,0,0,0
340.0757375,0,0,0,0,0,0,0,0,,None,341.08301396688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456629.8,0,0,0,0,0,0,0,0,0,0,0,1507104.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.088554,11,19,11,1,0,0,0,0,CHON,Carb,341.09583046688,-0.0586599956738777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10136386,0,0,0,0
340.103732833333,15,19,8,1,0,0,0,0,CHON,Lignin,341.111009300213,0.167956134880417,1,1500552.6,0,0,0,0,0,0,0,1401814,0,0,1431480,0,0,0,0,0,0,0,0,0,1311842.4,0,0,0,1567127.1,0,0,0,0,0,0,0,0,0,0,0,1464389.4,0,0,0,0
340.1039175,0,0,0,0,0,0,0,0,,None,341.11119396688,0,0,0,0,1400554.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549518.4,0,0,0,0,0,0,0,0,0,0,0,0
340.111921826087,15,20,8,0,1,0,0,0,CHO,Lignin,341.119198292967,-0.0757399968417659,1,3154571,3053441.3,2271724.3,0,2534160.5,2389040.8,0,1763197.5,2076887.6,0,2452464,2282682,1734654.1,3124147,2791331,1997055,0,0,1427191,0,1865980.6,1559140.3,1270829.9,0,0,0,1743529.4,1980457.5,0,1814735.9,0,0,0,0,0,1292110,1943234.9,3108679.3,0,0,0,0
340.113838,0,0,0,0,0,0,0,0,,None,341.12111446688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523271.8,0,0,0,0
340.124949,12,23,10,1,0,0,0,0,CHON,Carb,341.13222546688,-0.0864837087024929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2969930.3,0,0,0,0
340.129786,0,0,0,0,0,0,0,0,,None,341.13706246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497419.5,0,0,0,0
340.144915,0,0,0,0,0,0,0,0,,None,341.15219146688,0,2,0,0,0,0,2274582.8,1635897.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.148290823529,16,24,7,0,1,0,0,0,CHO,Lignin,341.155567290409,-0.0273409268720785,1,2262677.5,2152327.8,1504244.5,0,0,0,1729497,1369734.3,0,1669361.6,1345782.5,1919682.1,1899782.4,1967546,2617772,1369096.3,0,0,0,0,0,0,0,0,0,0,0,1695794.5,1483389.4,1629399,0,0,0,0,0,1284439.4,0,2006863.8,0,0,0,0
340.148545,0,0,0,0,0,0,0,0,,None,341.15582146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.150756871795,0,0,0,0,0,0,0,0,,None,341.158033338675,0,0,4304534.5,6569864,2987509,7354463,8422168,5206075.5,7132633.5,2625414.8,0,3447026,3213303,1818818.6,7011847,3203002.5,2397100.8,2658056.8,3746699.5,2784590.3,1926144.3,13245730,2036997.6,2085229.1,1504820,2285001.5,1890054,1950114.3,3799217.5,2591283.3,4641662,1615575.5,4387171,2838248.3,3846427,8534642,0,4154200,1686732.1,0,6414623,3311075,2026709.8,7980171.5
340.150958,0,0,0,0,0,0,0,0,,None,341.15823446688,0,0,0,0,0,0,0,0,0,0,16087775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.161448,0,0,0,0,0,0,0,0,,None,341.16872446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761106.9,0,0,0,0
340.182124,0,0,0,0,0,0,0,0,,None,341.18940046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308408.9,0,0,0,0,0,0,0,0
340.1847312,17,28,6,0,1,0,0,0,CHO,Protein,341.19200766688,-0.188157045145248,1,0,0,0,0,0,0,0,0,0,0,0,0,1418766.6,0,1456821.4,0,0,0,1621768.3,0,0,0,0,0,0,0,0,0,0,0,0,1456879.5,0,0,0,0,0,1954648.4,0,0,0,0
340.20331592,18,32,3,0,1,1,0,0,CHOS,Lipid,341.21059238688,-0.0643754340981136,0,2448037.5,2202001.5,2831873,5886056.5,0,0,4432357.5,4566419.5,1437417.4,2884348.8,1907712.3,9787599,0,1635268.6,1436346.1,0,0,4366168,2493452.8,1713966.3,5140754,0,0,1277395.3,2145297.5,1352238.9,1296572.4,0,0,0,0,0,1440675.3,0,0,1482341.5,1506776.5,0,0,0,10194144,2050710.1
340.212923111111,18,31,5,1,0,0,0,0,CHON,Lipid,341.220199577991,0.0689666349411836,1,0,0,1397251.3,0,1321763.4,0,0,1917845.8,1896171.3,0,3941378,2590928.8,5670421,0,0,0,2331544.3,0,0,2027312.4,2808596,0,1843005.9,1763029.1,3824403.5,1471665.3,1699518.4,0,1796489.6,0,0,0,0,1297023.3,0,1770344,0,0,0,0,0,0
340.213123333333,0,0,0,0,0,0,0,0,,None,341.220399800213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567676.5,0,0,0,1370895,0,0,2158203.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.224197222222,17,31,4,3,0,0,0,0,CHON,Lipid,341.231473689102,-0.0503763677634007,1,2477227.8,0,0,0,0,0,1925610.4,0,0,1922305,0,0,2875927.8,2124744.8,0,2917659.5,0,0,0,1703986.9,0,0,0,0,0,2806196,0,0,0,0,0,0,0,0,0,0,0,1954657.6,0,0,0,0
340.330086,21,44,2,0,1,0,0,0,CHO,Lipid,341.33736246688,0.360427932734855,0,2018506.4,1851304.3,1786910.1,0,1939769,0,0,0,0,0,2189334.8,2105067.3,0,0,1536474.1,0,0,0,1405226.6,0,3167023.3,0,0,0,0,0,0,1760863.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.685833,0,0,0,0,0,0,0,0,,None,341.69310946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268879.3,0,0,0,0,0,0,0
340.858337,0,0,0,0,0,0,0,0,,None,341.86561346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692679.8,0,3947536,3730291.8,0,0,1468272.5,0,0
340.862586666667,0,0,0,0,0,0,0,0,,None,341.869863133547,0,0,0,0,0,0,0,0,0,1263794.8,0,0,0,0,0,0,0,0,0,2052818.3,0,0,0,1574544.6,0,1265742.9,0,0,0,0,0,1573217.9,1985529.5,0,1341323.9,2059272.8,1281706.9,2773009,2374004.8,0,0,2272625.3,0,0
340.873281,0,0,0,0,0,0,0,0,,None,341.88055746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681271.3,0,0,0,0,0
340.874574333333,8,6,5,0,0,5,0,0,CHOS,ConHC,341.881850800213,0.0759118583514448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602827.3,0,2242068.3,0,0,1899952.9,0,0,0
340.885591805556,0,0,0,0,0,0,0,0,,None,341.892868272436,0,0,3474284.5,1378059,1383325.8,1864675.4,2524064.5,2166529.5,1612930,2777656.5,2082669.4,1849736,1914233.1,1784169.4,1361581.9,1717321.6,0,2002372,3983395.3,3310550.5,0,1924297.1,4005295.3,3616021.8,1356713.8,2752083.3,3489701,0,0,2898666,1941512.6,3594086.3,5480958.5,2069378,3688847.5,10625806,5165742.5,14909463,10334074,0,8220083,7620726,0,5244194.5
340.896906,0,0,0,0,0,0,0,0,,None,341.90418246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344679.5,0,0,0,0,0,0,0,0,2512144,0,1704730,0,0,1829301.4,0,0,0
340.905128,0,0,0,0,0,0,0,0,,None,341.91240446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222620.3,1842558.9,0,0,1423737.8,0,0
340.913118,0,0,0,0,0,0,0,0,,None,341.92039446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288632.6,0,0,0
340.916174555556,11,3,9,0,0,1,1,0,CHOSP,ConHC,341.923451022436,0.256995430299208,2,0,0,0,1964264.9,0,1482505.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253035.8,0,0,0,0,0,0,0,1274260.4,2762516,0,2214431,0,0,3275705.3,1995900,0,3068712.8
340.945475,0,0,0,0,0,0,0,0,,None,341.95275146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451310.8
340.959291,0,0,0,0,0,0,0,0,,None,341.96656746688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272974,0,0,0,1542585.9,0,0,0,0,0,0,0
340.95962,0,0,0,0,0,0,0,0,,None,341.96689646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441984.3,0,0,0,0,0,0,0,0,1449844.6,0,0,0,0,0,0,0,0,0,0,0,0
340.961523,0,0,0,0,0,0,0,0,,None,341.96879946688,0,0,0,0,0,0,0,0,0,0,1372028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.961711,13,10,5,0,0,3,0,0,CHOS,ConHC,341.96898746688,0.140464842668403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716416.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.971179,13,11,5,0,0,2,1,0,CHOSP,Lignin,341.97845546688,0.280388189497834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240194.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.975448,8,10,9,2,0,2,0,0,CHONS,Other,341.98272446688,0.136975983663479,2,0,0,0,0,0,0,0,0,0,0,0,0,1962178.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.975641,0,0,0,0,0,0,0,0,,None,341.98291746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885472.6,0,0,0,0,0,0,0,0
340.977834888889,0,0,0,0,0,0,0,0,,None,341.985111355769,0,0,0,0,0,0,0,0,2409111.3,0,3034495,0,0,0,0,0,3395198,0,1965110.3,0,5257412,1676766.1,0,0,0,2434660.5,1766841.1,0,0,0,1437722,0,0,0,0,0,0,0,0,0,0,0,0,0
340.993681,0,0,0,0,0,0,0,0,,None,342.00095746688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833927.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.01504675,13,10,11,0,0,0,0,0,CHO,ConHC,342.02232321688,-0.0352397467425262,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334476.9,0,0,0,0,0,0,0,1485158.1,0,0,0,0,1453980.9,0,0,0,0,0,1502490.5,0,0,0,0
341.0242155,0,0,0,0,0,0,0,0,,None,342.03149196688,0,0,0,0,0,0,0,0,1315234,0,2269064,0,0,0,0,0,0,0,0,0,1565135,1322984.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.029519,0,0,0,0,0,0,0,0,,None,342.03679546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517598,0,0,0,0
341.030332,17,10,8,0,0,0,0,0,CHO,ConHC,342.03760846688,-0.120364190958829,1,1786774.9,0,1591999.3,0,0,0,1291939.4,0,0,0,0,0,0,1478246,1626763.5,2012648.9,1438785.1,0,1315280.5,0,0,0,0,0,0,0,0,1372686.3,0,0,0,1304480,0,0,0,0,0,0,0,0,0,0
341.039151,9,15,10,2,0,0,1,0,CHONP,Other,342.04642746688,0.0109810239769045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8223776,0,0,0,0
341.051469078947,14,14,10,0,0,0,0,0,CHO,Tannin,342.058745545827,-0.142886062671288,1,4247453,4796456.5,4189892.3,2112257.3,0,2381102.8,3075240.3,2831456.8,3665805.3,3807658,5219478.5,5356943.5,4350675.5,3941482,5304465,5087214.5,2652741.5,2157045.3,4767957.5,2654191,4038101.3,2895676,0,2723442.3,1671113.1,3036794,2738541.8,3271955.5,2421288,3344774.5,1307937.6,3225508.5,1495209.8,2095408.6,1268168.3,2375746.8,2040737.8,6167587,0,0,2728832.5,2031940.8
341.054152666667,0,0,0,0,0,0,0,0,,None,342.061429133547,0,2,8106910,5333033,4452037,1994497.6,0,4915503.5,3117224.8,5899873.5,4611982,7106986.5,7973015,6295952,6169300,5193834.5,3103889.5,4099055,3596358,7133173.5,6370518,4687343.5,5389782,3739964.5,5598149,5346931,5348297.5,10100347,6996334.5,5589268.5,6614056.5,5342087,4743714,3248549,5206442,6692657,4267720.5,9646147,6725538.5,0,2141141,3885207.5,0,8363333.5
341.062547,0,0,0,0,0,0,0,0,,None,342.06982346688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282940.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.066715,18,14,7,0,0,0,0,0,CHO,ConHC,342.07399146688,-0.113024611570647,1,2459041.5,1399851,1430727.6,0,0,0,1310379.8,1467748.6,0,0,0,0,1668310.9,1696621.1,1857684.6,1847282.3,3006024.8,0,2012377.1,0,0,0,0,0,0,0,0,0,0,0,0,1536167.6,0,0,0,0,0,0,0,0,0,0
341.0725715,11,18,12,0,0,0,0,0,CHO,Other,342.07984796688,-0.0640899488415447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439386.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5866536,0,0,0,0
341.087823738095,15,18,9,0,0,0,0,0,CHO,Lignin,342.095100204975,-0.0526996010214092,1,13849512,15603759,12280525,6908167.5,13042630,10756409,8593073,9518698,10251156,10258866,12054685,10781080,11323100,13498481,22295706,11471864,6609997,6085628,8760542,6630903,8826334,8667460,3527626.5,5047929,4098001,6536834.5,6493557.5,8702237,6617135,10408845,3438633.3,6374828,3497903.5,5217080.5,3129038,5419084.5,7636906.5,17572908,2994651.8,3412126.3,6385031.5,5358924
341.0949505,0,0,0,0,0,0,0,0,,None,342.10222696688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335981.5,0,0,0,0,0,1381677.1,0,0,0,0
341.098166,16,23,4,0,0,1,1,0,CHOSP,Lignin,342.10544246688,0.0700363602095381,1,0,0,0,0,0,0,0,0,1783446.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.100774,12,23,9,0,0,0,1,0,CHOP,Carb,342.10805046688,-0.238578659344966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429294.5,0,0,0,0
341.101957333333,0,0,0,0,0,0,0,0,,None,342.109233800213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975965.6,0,0,0,0,0,0,0,0,1470075.8,0,1300614.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.1031101,19,18,6,0,0,0,0,0,CHO,Lignin,342.11038656688,-0.14105529061473,1,0,1397041.5,0,0,0,0,1423540.1,0,0,0,0,0,1525471.1,0,0,1328891.4,0,0,1722593.8,2067450.6,0,0,2594253,0,0,0,0,0,0,4770704.5,0,3609007.3,0,0,0,0,0,1766959,0,0,0,0
341.1089592,12,22,11,0,0,0,0,0,CHO,Carb,342.11623566688,-0.0704952802927634,2,23274414,3373618.5,39029456,3325707.5,90653640,12716350,17217206,1677422.9,44084120,9144758,22769824,8102300.5,166858464,66717812,188716192,37051388,76547152,25509888,98868448,55807484,9549282,3021641,38632396,69190272,67499992,81710728,12773754,51478820,38666292,51555216,6138414,189307312,12717491,0,15266513,4356178,0,69358640,10927584,41418916,12502411,46261584
341.115705333333,0,0,0,0,0,0,0,0,,None,342.122981800213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1303266,0,1837729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383089.9,0,0,0,0,0,0,0,0,0,0
341.124233333333,16,22,8,0,0,0,0,0,CHO,Lignin,342.131509800213,-0.123102409719532,1,12858290,11642933,9075413,4882702,10560461,6691138.5,8433337,8554099,8895387,7614905,9912483,8608160,9455332,11348088,11680931,8479745,5785684.5,5111810.5,10122471,6027775.5,8938982,6919500.5,3057616.5,3694208,3651545,4918923.5,5826941,8605990,5113909.5,9730965,2577969,9957812,3019701.3,4392768,2937555.8,5296214,6123443,28595252,2563555.3,3142821.5,4217230.5,4530515.5
341.12609,0,0,0,0,0,0,0,0,,None,342.13336646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5961780.5,0,0,0,0
