Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Bog_01_CHCl3,Bog_02_CHCl3,Bog_03_CHCl3,Bog_04_CHCl3,Bog_05_CHCl3,Bog_06_CHCl3,Bog_07_CHCl3,Bog_08_CHCl3,Bog_09_CHCl3,Bog_10_CHCl3,Bog_11_CHCl3,Bog_12_CHCl3,Bog_13_CHCl3,Bog_14_CHCl3,Bog_15_CHCl3,Bog_16_CHCl3,Bog_18_CHCl3,Bog_19_CHCl3,Bog_21_CHCl3,FB_01_CHCl3,FB_02_CHCl3,FB_03_CHCl3,FB_04_CHCl3,LC_01_CHCl3,LC_02_CHCl3
812.739264,0,0,0,0,0,0,0,0,,None,813.74654046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4935322,0,0,0,0,0,0,0,0,0
812.7405285,0,0,0,0,0,0,0,0,,None,813.74780496688,0,-1,0,0,15451656,0,0,0,0,0,0,0,0,12057259,0,0,6487429.5,0,7934354,10720994,0,4888085,0,0,0,0,0
812.741414142857,0,0,0,0,0,0,0,0,,None,813.748690609737,0,-1,0,0,0,23733096,0,0,0,8359638.5,10047633,8310174,0,0,5778663,8456155,0,0,0,0,0,0,0,0,0,5259102,0
812.742181714286,0,0,0,0,0,0,0,0,,None,813.749458181166,0,-1,0,0,0,0,14651794,0,15899858,0,0,0,1955848.3,0,0,0,0,0,0,0,0,0,4001159.3,3738213,1997383.1,0,2816314.8
812.74307325,0,0,0,0,0,0,0,0,,None,813.75034971688,0,-1,12521831,5320009.5,0,0,0,13130543,0,0,0,0,0,0,0,0,0,0,0,0,9093004,0,0,0,0,0,0
812.76773275,0,0,0,0,0,0,0,0,,None,813.77500921688,0,-1,0,0,2583571.5,3392371.3,0,0,0,2499809.3,0,0,0,0,0,0,0,0,0,2289389.3,0,0,0,0,0,0,0
812.768634,54,103,1,1,0,1,0,0,CHONS,Lipid,813.77591046688,0.156255202960908,-1,0,0,0,0,0,0,3778782.3,0,0,1999781.9,0,0,0,2662379.5,0,0,0,0,0,0,0,0,0,0,0
812.769726333333,52,100,3,2,1,0,0,0,CHON,Lipid,813.777002800213,-0.310743253252565,-1,0,0,0,0,3621280.5,3416889,0,0,0,0,0,2366903,0,0,0,0,0,0,0,0,0,0,0,0,0
812.770559,0,0,0,0,0,0,0,0,,None,813.77783546688,0,-1,3651954.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.441007,0,0,0,0,0,0,0,0,,None,814.44828346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533501,0
813.534184,0,0,0,0,0,0,0,0,,None,814.54146046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2051517.1,0,0,0,0,0,0,0,0,0,0,0
813.585678,0,0,0,0,0,0,0,0,,None,814.59295446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092755.8,0,0,0,0,0
813.587828,41,86,11,2,0,1,0,0,CHONS,Lipid,814.59510446688,0.15693345004542,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007981.5,0,0,0
813.588585,49,82,9,0,0,0,0,0,CHO,Lipid,814.59586146688,0.0279454159109363,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4196430,0,0
813.607728,0,0,0,0,0,0,0,0,,None,814.61500446688,0,-1,0,0,0,0,0,0,0,3352617.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.6222875,0,0,0,0,0,0,0,0,,None,814.62956396688,0,-1,0,0,0,0,0,0,0,3181614.8,0,0,0,0,0,0,0,0,3045136.5,1945662.4,0,6631265.5,0,0,0,0,0
813.623725,0,0,0,0,0,0,0,0,,None,814.63100146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7393345,0,0,2715192.5
813.624435666667,0,0,0,0,0,0,0,0,,None,814.631712133547,0,-1,0,0,0,0,0,1892477.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219581,0,6186084,0,0
813.625469,0,0,0,0,0,0,0,0,,None,814.63274546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947376.1,0,0,0,0,0,0
813.657282,0,0,0,0,0,0,0,0,,None,814.66455846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704159.3,0,0,0,0,0,0,0,0
813.6584865,0,0,0,0,0,0,0,0,,None,814.66576296688,0,-1,0,0,0,0,0,0,0,0,2224729.3,0,0,0,0,0,0,0,0,0,0,4593519.5,0,0,0,0,0
813.659025,0,0,0,0,0,0,0,0,,None,814.66630146688,0,-1,0,0,0,0,0,0,0,2394685.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.659976333333,0,0,0,0,0,0,0,0,,None,814.667252800213,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292292.3,3997780.8,0,0,2849347
813.660631,0,0,0,0,0,0,0,0,,None,814.66790746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832954.3,0,0
813.662121,52,94,2,0,0,2,0,0,CHOS,Lipid,814.66939746688,0.154878433353308,-1,0,0,0,0,0,2014348.1,0,0,0,0,0,0,0,0,0,0,0,0,2662654.5,0,0,0,0,0,0
813.663773,0,0,0,0,0,0,0,0,,None,814.67104946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5017815.5,0
813.68016,0,0,0,0,0,0,0,0,,None,814.68743646688,0,-1,0,0,0,0,0,0,0,2529861.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.682051,0,0,0,0,0,0,0,0,,None,814.68932746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17182584,0,0,0,10813663,0
813.683172,49,98,4,0,0,2,0,0,CHOS,Lipid,814.69044846688,0.251073669121864,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516873,31078498,0,0,16173642
813.683904,0,0,0,0,0,0,0,0,,None,814.69118046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25115784,0,0
813.694008,0,0,0,0,0,0,0,0,,None,814.70128446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042021,0,0,0,0,0,0,0,0,0,0
813.69474625,0,0,0,0,0,0,0,0,,None,814.70202271688,0,-1,0,0,0,0,0,0,0,0,3020395,0,0,0,0,2239007.5,0,0,2766639.8,0,0,0,0,0,0,1972964.4,0
813.6955378,0,0,0,0,0,0,0,0,,None,814.70281426688,0,-1,0,0,0,0,3912574.8,0,0,0,0,2268842.5,0,2567236.8,0,0,0,0,0,5867611,0,3543933.5,0,0,0,0,0
813.69624925,0,0,0,0,0,0,0,0,,None,814.70352571688,0,-1,0,0,0,2345709.3,0,0,4344481.5,3956811.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3022952.3,0,0,0
813.697248,0,0,0,0,0,0,0,0,,None,814.70452446688,0,-1,0,0,0,0,0,5020825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.698146,0,0,0,0,0,0,0,0,,None,814.70542246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5144845,0,0,0,0,0,0
813.71521,0,0,0,0,0,0,0,0,,None,814.72248646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837227.1,2058209.1,0,0,0,0,0,0,0,0,0
813.715745,0,0,0,0,0,0,0,0,,None,814.72302146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454840.8,0,0,0,0,0,0,0,0
813.7166165,0,0,0,0,0,0,0,0,,None,814.72389296688,0,-1,0,0,10639268,0,0,0,0,4832340,3474550,3621040.3,0,5356621.5,0,2802221.3,0,0,0,3315811.5,0,7278469.5,0,0,0,0,0
813.717512,0,0,0,0,0,0,0,0,,None,814.72478846688,0,-1,5405436.5,0,0,14648566,0,0,5445292,0,0,0,0,0,2975181,0,0,0,0,0,0,0,0,0,0,19374318,6541908
813.7179865,0,0,0,0,0,0,0,0,,None,814.72526296688,0,-1,0,0,0,0,8942474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849332,0,0,0
813.718759166667,49,98,8,0,0,0,0,0,CHO,Lipid,814.726035633547,0.165072733039042,-1,0,3494550.3,0,0,0,8076449.5,0,0,0,0,1649667.4,0,0,0,0,0,0,0,3910933.5,0,3877456,0,2985117.5,0,0
813.73196225,0,0,0,0,0,0,0,0,,None,814.73923871688,0,-1,0,0,0,0,0,0,0,3445850,0,0,0,0,0,0,2930352.3,0,0,3123305.5,0,2386315.3,0,0,0,0,0
813.732719,0,0,0,0,0,0,0,0,,None,814.73999546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2376789,0,0,0,0,0,0,0,0,0,0,0,2822387.8,0
813.733481,0,0,0,0,0,0,0,0,,None,814.74075746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363516.3,0,0,0
813.734122,53,98,5,0,0,0,0,0,CHO,Lipid,814.74139846688,0.0341082707218643,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099355.8,0,0,0,2094246.8,0,0
813.73465,0,0,0,0,0,0,0,0,,None,814.74192646688,0,-1,0,0,0,0,0,3824807.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.743662571429,0,0,0,0,0,0,0,0,,None,814.750939038309,0,-1,0,0,0,0,0,0,0,2329182.8,0,2538168,0,3905625.3,0,0,2433203.5,1834986.6,2606917,3167342.3,0,0,0,0,0,0,0
813.7442385,0,0,0,0,0,0,0,0,,None,814.75151496688,0,-1,0,0,4392879.5,0,0,0,0,0,2968451.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.7446995,0,0,0,0,0,0,0,0,,None,814.75197596688,0,-1,0,0,0,6180097,0,0,0,0,0,0,0,0,1789395.3,0,0,0,0,0,0,0,0,0,0,0,0
813.74567725,0,0,0,0,0,0,0,0,,None,814.75295371688,0,-1,2732808,0,0,0,4491160.5,0,5018297.5,0,0,0,0,0,0,2818623,0,0,0,0,0,0,0,0,0,0,0
813.746335,0,0,0,0,0,0,0,0,,None,814.75361146688,0,-1,0,0,0,0,0,3899563.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.746898,50,103,5,0,0,0,1,0,CHOP,Lipid,814.75417446688,0.169940731123281,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2943776.8,0,0,0,0,0,0
813.769349,0,0,0,0,0,0,0,0,,None,814.77662546688,0,-1,0,0,0,0,0,2071732.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.772666,0,0,0,0,0,0,0,0,,None,814.77994246688,0,-1,0,0,0,0,0,0,2094791.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.476597,0,0,0,0,0,0,0,0,,None,815.48387346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4832423,0,0,0,0,0
814.47716,0,0,0,0,0,0,0,0,,None,815.48443646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268577,0
814.478009,0,0,0,0,0,0,0,0,,None,815.48528546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6451728,0,0,3748658.8
814.478564,0,0,0,0,0,0,0,0,,None,815.48584046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630122,0,0
814.591988,48,82,9,0,1,0,0,0,CHO,Lipid,815.59926446688,-0.0311402683056644,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176589.3,0,0,0
814.613589,0,0,0,0,0,0,0,0,,None,815.62086546688,0,-1,0,0,0,0,0,0,0,1941429.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.627197,0,0,0,0,0,0,0,0,,None,815.63447346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047648.3,0,0,0,0,0
814.6286375,0,0,0,0,0,0,0,0,,None,815.63591396688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149409,3218117,0,0
814.65666,0,0,0,0,0,0,0,0,,None,815.66393646688,0,-1,0,0,1936178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.658927333333,0,0,0,0,0,0,0,0,,None,815.666203800213,0,-1,0,0,0,2385526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404908.5,0,0,0,0,3798888.3
814.659347,0,0,0,0,0,0,0,0,,None,815.66662346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5026410,0
814.660372,0,0,0,0,0,0,0,0,,None,815.66764846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056459.8,7598706.5,4835032,0,0
814.669735,0,0,0,0,0,0,0,0,,None,815.67701146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250350.3,0
814.677426,0,0,0,0,0,0,0,0,,None,815.68470246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336994,0,0
814.686303,48,98,4,0,1,2,0,0,CHOS,Lipid,815.69357946688,0.52517897763858,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181173.3,0
814.6953865,0,0,0,0,0,0,0,0,,None,815.70266296688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15159546,0,0,0,6806136.5,0
814.695982,50,94,3,3,0,0,1,0,CHONP,Lipid,815.70325846688,0.0269000030932665,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4273938.5,0,0,0,10640243
814.6968785,0,0,0,0,0,0,0,0,,None,815.70415496688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27916934,23338734,0,0
814.701464,0,0,0,0,0,0,0,0,,None,815.70874046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129891.8,0,0,0,0,0,0,0
814.702741,0,0,0,0,0,0,0,0,,None,815.71001746688,0,-1,0,0,0,0,0,2097688.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.704451,50,93,5,3,0,0,0,0,CHON,Lipid,815.71172746688,-0.250524141117269,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629279.3,3039997.8,0,0,0,0,0
814.705633,0,0,0,0,0,0,0,0,,None,815.71290946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4302475,0,0,0
814.7196,0,0,0,0,0,0,0,0,,None,815.72687646688,0,-1,0,0,0,0,0,0,0,0,2000489.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.720758333333,0,0,0,0,0,0,0,0,,None,815.728034800213,0,-1,0,0,0,0,0,0,0,2234848.3,0,0,0,2594810,0,0,0,0,0,0,0,2958596,0,0,0,0,0
814.721457,0,0,0,0,0,0,0,0,,None,815.72873346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9370243,0
814.722245,48,98,8,0,1,0,0,0,CHO,Lipid,815.72952146688,0.0042826941038756,-1,0,1800694.5,4846925.5,0,0,0,0,0,0,0,1643011.5,0,0,0,0,0,0,0,0,0,2714392,0,0,0,2508667.3
814.722877,0,0,0,0,0,0,0,0,,None,815.73015346688,0,-1,0,0,0,6612624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.723349,0,0,0,0,0,0,0,0,,None,815.73062546688,0,-1,0,0,0,0,0,3540512.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.7248,0,0,0,0,0,0,0,0,,None,815.73207646688,0,-1,2494629,0,0,0,3711897.8,0,2622627.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.7383195,0,0,0,0,0,0,0,0,,None,815.74559596688,0,-1,0,0,0,0,0,2130470.3,3129513.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814.741203,0,0,0,0,0,0,0,0,,None,815.74847946688,0,-1,2007212.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.480164,0,0,0,0,0,0,0,0,,None,816.48744046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049575.8,0,0,0,0,0
815.481577,0,0,0,0,0,0,0,0,,None,816.48885346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804382.8
815.4826265,0,0,0,0,0,0,0,0,,None,816.48990296688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051568.5,2371780.3,0,0
815.568694,49,84,5,0,0,2,0,0,CHOS,Lipid,816.57597046688,0.0572145418171548,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728031.5,2963703.5,0,0
815.60306,0,0,0,0,0,0,0,0,,None,816.61033646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760279.3,0,0,0,0,0
815.604819,0,0,0,0,0,0,0,0,,None,816.61209546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554419.3,2482445,0,0
815.639998,0,0,0,0,0,0,0,0,,None,816.64727446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881573.3,0,0,0,0,0
815.640512,50,88,8,0,0,0,0,0,CHO,Lipid,816.64778846688,0.160821742187553,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3065990.5,0,0,0
815.641127,0,0,0,0,0,0,0,0,,None,816.64840346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232610.8,0,0
815.662591,48,96,5,0,0,2,0,0,CHOS,Lipid,816.66986746688,0.0613530902848575,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795118,0,0,0,0,0
815.6638745,0,0,0,0,0,0,0,0,,None,816.67115096688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822163,0,2390010.5,0
815.665169,0,0,0,0,0,0,0,0,,None,816.67244546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656561,0,0
815.676295,0,0,0,0,0,0,0,0,,None,816.68357146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921656.8,0,0,0,5743219.5,0,0,0,3259391.5,0
815.677006166667,51,92,7,0,0,0,0,0,CHO,Lipid,816.684282633547,0.0277639155221244,-1,0,0,3166946.8,0,0,0,0,2623326,0,0,0,0,0,0,0,0,3657359.8,4350811,0,0,3804111.3,0,0,0,2329242
815.677508,0,0,0,0,0,0,0,0,,None,816.68478446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837270.6,0,0,0,0,0,0,5264538.5,0,0,0
815.678108,52,96,2,0,0,2,0,0,CHOS,Lipid,816.68538446688,-0.258068876941577,-1,0,0,0,2640918.8,0,0,0,0,3375687.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4940088.5,0,0
815.6788,0,0,0,0,0,0,0,0,,None,816.68607646688,0,-1,0,0,0,0,0,2514830,0,0,0,0,0,2771343.8,0,0,0,0,0,0,0,0,0,0,0,0,0
815.679371,0,0,0,0,0,0,0,0,,None,816.68664746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4610081,0,0,0,0,0,0
815.6808865,0,0,0,0,0,0,0,0,,None,816.68816296688,0,-1,0,0,0,0,0,0,3465357.5,0,0,0,0,0,0,2609903.8,0,0,0,0,0,0,0,0,0,0,0
815.681624,0,0,0,0,0,0,0,0,,None,816.68890046688,0,-1,0,0,0,0,3148694.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.682506,0,0,0,0,0,0,0,0,,None,816.68978246688,0,-1,2654783.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.698672,0,0,0,0,0,0,0,0,,None,816.70594846688,0,-1,0,0,0,0,0,0,0,3865446.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.6993925,49,94,3,3,1,0,1,0,CHONP,Lipid,816.70666896688,-0.041287503950898,-1,0,0,0,0,0,0,0,0,2862417.8,0,0,0,0,0,0,0,0,0,0,8559228,2579411.3,0,0,3329032.8,0
815.69987,0,0,0,0,0,0,0,0,,None,816.70714646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,3474328.5,0,0,0,0,0,0,0,0,0,0,0,0,0
815.700541,0,0,0,0,0,0,0,0,,None,816.70781746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16444583,0,0,4998305
815.701055,0,0,0,0,0,0,0,0,,None,816.70833146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12738886,0,0
815.712205,0,0,0,0,0,0,0,0,,None,816.71948146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842308.9,0,0,0,0,0,0,0,0,0
815.713388375,52,96,6,0,0,0,0,0,CHO,Lipid,816.72066484188,0.031800738183318,-1,0,0,3643122.5,0,0,0,0,2845036.5,0,0,0,0,0,0,3769568.3,0,1903263.6,8272745,0,8221313.5,5545942,0,0,6990862.5,0
815.7139335,0,0,0,0,0,0,0,0,,None,816.72120996688,0,-1,0,0,0,0,0,0,0,0,0,0,0,4494238.5,0,0,0,0,0,0,0,0,0,0,0,0,3482789.3
815.714462,53,100,1,0,0,2,0,0,CHOS,Lipid,816.72173846688,-0.219480848103368,-1,0,0,0,5087269.5,0,0,0,0,0,1873120.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.715066333333,0,0,0,0,0,0,0,0,,None,816.722342800213,0,-1,0,0,0,0,0,0,0,0,4346457.5,0,0,0,0,0,0,0,0,0,0,0,0,4676783,4712782.5,0,0
815.715656,0,0,0,0,0,0,0,0,,None,816.72293246688,0,-1,0,0,0,0,0,13365148,0,0,0,0,0,0,0,0,0,0,0,0,5545007.5,0,0,0,0,0,0
815.716523,51,97,3,2,0,0,1,0,CHONP,Lipid,816.72379946688,-0.144438646223837,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3133190,0,0,0,0,0,0,0,0,0,0,0
815.717359666667,0,0,0,0,0,0,0,0,,None,816.724636133547,0,-1,0,3194206.3,0,0,14630826,0,17789600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.718351,0,0,0,0,0,0,0,0,,None,816.72562746688,0,-1,3959374.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.725151,0,0,0,0,0,0,0,0,,None,816.73242746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096146.8,0
815.748953,0,0,0,0,0,0,0,0,,None,816.75622946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924777.8,0,0,0,0,0,0,0,0,0,0
815.749870555556,53,100,5,0,0,0,0,0,CHO,Lipid,816.757147022435,-0.0865642078553956,-1,0,0,8143618,0,0,0,0,3911547,0,5094634.5,1661704.4,0,2346943.8,0,0,3203729.8,3265200,12671863,0,2706063.8,0,0,0,0,0
815.750416,0,0,0,0,0,0,0,0,,None,816.75769246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619586.3,0,0,0
815.7510525,0,0,0,0,0,0,0,0,,None,816.75832896688,0,-1,0,0,0,9476148,0,0,0,0,0,0,0,7581614,0,0,0,0,0,0,0,0,0,0,0,0,0
815.752128,0,0,0,0,0,0,0,0,,None,816.75940446688,0,-1,0,0,0,0,0,25370538,0,0,8232556,0,0,0,0,5398300.5,0,0,0,0,0,0,0,0,0,0,0
815.752558,0,0,0,0,0,0,0,0,,None,816.75983446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9714750,0,0,0,0,0,0
815.753174,0,0,0,0,0,0,0,0,,None,816.76045046688,0,-1,0,0,0,0,15638461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.753763,0,0,0,0,0,0,0,0,,None,816.76103946688,0,-1,10583646,0,0,0,0,0,25240244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.754761,0,0,0,0,0,0,0,0,,None,816.76203746688,0,-1,0,3340652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816.638199,0,0,0,0,0,0,0,0,,None,817.64547546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222504.8,0,0,0,0,0
816.638912,0,0,0,0,0,0,0,0,,None,817.64618846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4273529.5,0
816.639541,0,0,0,0,0,0,0,0,,None,817.64681746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7417510,0,0,2049473
816.640172,0,0,0,0,0,0,0,0,,None,817.64744846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5882735.5,0,0
816.674718,0,0,0,0,0,0,0,0,,None,817.68199446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15463415,0,0,0,0,0
816.675333333333,49,92,4,3,0,0,1,0,CHONP,Lipid,817.682609800213,-0.0792887269718026,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4339848,0,0,12383623,6966732.5
816.676362,0,0,0,0,0,0,0,0,,None,817.68363846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22167226,17138564,0,0
816.6803255,50,92,7,0,1,0,0,0,CHO,Lipid,817.68760196688,0.0711504245640046,-1,0,0,0,0,0,0,0,1965810,0,0,0,0,0,0,0,0,0,2476248,0,0,0,0,0,0,0
816.683198,0,0,0,0,0,0,0,0,,None,817.69047446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636201.5,0,0,0,0,0,0
816.692978,0,0,0,0,0,0,0,0,,None,817.70025446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505214,0,0,0,0,0
816.702078,0,0,0,0,0,0,0,0,,None,817.70935446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640321.5,0,0,0,0,0
816.703461,0,0,0,0,0,0,0,0,,None,817.71073746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746953,0,0,0
